order_id,customer_id,date,time,order_timestamp,product_id,quantity,unit_price,status,country
3903,903,8/29/2025,0:06:15,8/29/2025 0:06:15,903,6,726.99,suspended,Russia
3904,904,4/10/2026,1:07:35,4/10/2026 1:07:35,904,3,253.14,active,Poland
3905,905,6/7/2026,7:46:02,6/7/2026 7:46:02,905,14,362.46,archived,China
3906,906,8/7/2026,0:04:36,8/7/2026 0:04:36,906,8,634.5,cancelled,China
3907,907,3/9/2026,3:57:51,3/9/2026 3:57:51,907,10,629.62,inactive,Indonesia
3908,908,2/7/2026,14:22:04,2/7/2026 14:22:04,908,8,836.22,on hold,Indonesia
3909,909,8/8/2025,16:04:48,,909,12,292.24,completed,Sweden
3910,910,3/11/2026,7:41:17,3/11/2026 7:41:17,910,19,601.52,on hold,Czech Republic
3911,911,3/15/2026,6:22:20,,911,12,482.18,pending,Bolivia
3912,912,1/22/2026,17:57:33,1/22/2026 17:57:33,912,20,972.41,inactive,Iraq
3913,913,2/25/2026,21:58:44,2/25/2026 21:58:44,913,4,496.56,archived,China
3914,914,7/31/2026,9:25:29,7/31/2026 9:25:29,914,2,121.65,on hold,Kazakhstan
3915,915,11/6/2025,2:13:49,11/6/2025 2:13:49,915,20,35.96,archived,Sweden
3916,916,8/28/2025,7:51:33,8/28/2025 7:51:33,916,13,399.17,completed,China
,917,11/17/2025,18:27:42,11/17/2025 18:27:42,917,8,408.74,completed,
3918,918,8/6/2025,9:38:01,8/6/2025 9:38:01,918,13,271.66,resolved,
3919,919,10/22/2025,11:33:40,10/22/2025 11:33:40,919,,995.72,cancelled,Portugal
3920,920,4/6/2026,2:31:12,4/6/2026 2:31:12,920,18,280.93,cancelled,Guatemala
3921,921,7/10/2026,1:23:27,7/10/2026 1:23:27,,17,588.44,completed,China
3922,922,5/27/2026,20:49:28,5/27/2026 20:49:28,922,16,67.84,archived,Uganda
3923,923,7/3/2026,14:17:46,7/3/2026 14:17:46,923,11,231.54,archived,China
3924,924,9/28/2025,12:30:39,9/28/2025 12:30:39,924,3,781.38,suspended,
3925,925,8/10/2025,2:38:07,8/10/2025 2:38:07,925,20,298.88,inactive,Brazil
3926,926,5/15/2026,8:04:44,5/15/2026 8:04:44,926,19,480.09,pending,Cyprus
3927,927,3/6/2026,14:03:29,3/6/2026 14:03:29,927,8,437.33,on hold,Chile
3928,928,5/31/2026,4:24:48,5/31/2026 4:24:48,928,15,849.32,on hold,France
3929,929,7/1/2026,19:56:02,7/1/2026 19:56:02,929,2,433.33,resolved,Sweden
3930,930,8/25/2025,18:24:18,8/25/2025 18:24:18,930,9,987.25,on hold,Ukraine
3931,931,9/2/2025,8:39:28,9/2/2025 8:39:28,931,6,815.4,suspended,Czech Republic
,,7/8/2026,17:10:34,7/8/2026 17:10:34,932,,911.7,active,Brazil
3933,933,8/26/2025,8:02:13,8/26/2025 8:02:13,933,14,172.08,on hold,China
3934,934,10/24/2025,13:52:05,10/24/2025 13:52:05,934,4,200.71,resolved,China
3935,935,4/13/2026,1:46:13,4/13/2026 1:46:13,935,16,42.69,on hold,Afghanistan
3936,936,12/3/2025,1:23:37,12/3/2025 1:23:37,936,20,835.72,cancelled,Russia
3937,937,2/21/2026,18:54:40,2/21/2026 18:54:40,937,2,455.49,cancelled,Peru
3938,938,5/12/2026,1:21:32,,938,4,366.21,inactive,Sweden
3939,939,7/15/2026,16:27:30,7/15/2026 16:27:30,939,6,451.94,in progress,China
3940,940,1/12/2026,3:00:47,1/12/2026 3:00:47,940,11,402.43,suspended,Philippines
3941,941,12/6/2025,21:27:00,12/6/2025 21:27:00,941,7,854.65,completed,Indonesia
3942,942,2/24/2026,12:58:41,2/24/2026 12:58:41,942,5,466.04,resolved,Portugal
3943,943,3/1/2026,11:43:29,3/1/2026 11:43:29,943,16,460.14,pending,Indonesia
3944,944,8/3/2026,7:10:58,8/3/2026 7:10:58,944,10,517.12,,Honduras
3945,945,12/29/2025,17:57:52,12/29/2025 17:57:52,945,19,496.97,resolved,Russia
3946,946,7/6/2026,1:28:20,7/6/2026 1:28:20,946,13,316.85,resolved,Brazil
3947,947,4/19/2026,20:29:45,4/19/2026 20:29:45,947,14,756.73,suspended,Palestinian Territory
3948,948,12/20/2025,0:39:18,12/20/2025 0:39:18,948,18,682.41,in progress,Sweden
3949,949,1/9/2026,7:27:38,1/9/2026 7:27:38,949,10,629.15,resolved,Philippines
3950,950,9/23/2025,15:58:20,9/23/2025 15:58:20,950,8,520.47,pending,Indonesia
3951,951,11/5/2025,16:51:45,11/5/2025 16:51:45,951,19,546.89,pending,Colombia
3952,952,12/8/2025,11:08:43,,952,1,958.31,active,Philippines
3953,953,1/17/2026,15:12:33,1/17/2026 15:12:33,953,13,440.73,resolved,Peru
,,3/18/2026,10:25:19,3/18/2026 10:25:19,954,14,429.72,active,Norway
3955,955,3/27/2026,18:13:31,,955,15,26.2,suspended,China
3956,956,5/15/2026,14:39:46,5/15/2026 14:39:46,956,19,,pending,Peru
3957,957,1/16/2026,2:24:56,1/16/2026 2:24:56,957,7,159.71,suspended,Russia
3958,958,9/1/2025,4:28:28,9/1/2025 4:28:28,958,10,701.23,pending,Indonesia
3959,959,12/7/2025,12:48:35,12/7/2025 12:48:35,,5,893.01,in progress,Yemen
3960,960,1/30/2026,18:00:06,1/30/2026 18:00:06,960,10,173.77,inactive,Brazil
3961,961,6/19/2026,5:59:42,6/19/2026 5:59:42,961,,,resolved,China
3962,962,8/28/2025,3:37:13,8/28/2025 3:37:13,962,18,457.32,inactive,Colombia
3963,963,1/10/2026,2:24:03,1/10/2026 2:24:03,963,16,649.44,cancelled,France
3964,964,12/27/2025,15:48:41,12/27/2025 15:48:41,964,2,622.55,suspended,Russia
3965,965,5/14/2026,15:23:28,5/14/2026 15:23:28,965,2,785.16,resolved,China
3966,966,3/17/2026,11:09:05,3/17/2026 11:09:05,966,6,720.21,completed,China
3967,967,9/19/2025,1:14:35,9/19/2025 1:14:35,967,13,303.78,completed,Belarus
3968,968,5/1/2026,10:52:33,5/1/2026 10:52:33,968,4,21.27,in progress,Philippines
3969,969,8/13/2025,22:25:07,8/13/2025 22:25:07,969,7,701.41,in progress,China
3970,970,10/28/2025,0:26:46,10/28/2025 0:26:46,970,14,54.42,completed,Canada
3971,971,6/4/2026,12:43:24,6/4/2026 12:43:24,971,7,292.77,inactive,Indonesia
3972,972,3/8/2026,3:25:46,3/8/2026 3:25:46,972,11,679.84,resolved,China
3973,973,12/21/2025,23:03:44,,973,20,452.83,active,Indonesia
3974,974,4/25/2026,3:27:08,4/25/2026 3:27:08,974,12,166.61,suspended,Russia
3975,975,8/12/2025,17:10:34,8/12/2025 17:10:34,,6,10.67,pending,United States
3976,976,5/31/2026,11:41:10,5/31/2026 11:41:10,976,9,989.61,inactive,Malaysia
3977,977,7/23/2026,5:58:31,7/23/2026 5:58:31,977,8,679.65,active,Venezuela
3978,978,11/27/2025,3:56:28,11/27/2025 3:56:28,978,16,779.68,pending,China
3979,979,7/18/2026,23:55:30,7/18/2026 23:55:30,979,11,949.02,resolved,Bangladesh
3980,980,12/3/2025,19:38:21,12/3/2025 19:38:21,980,1,12.37,inactive,China
3981,981,1/16/2026,13:39:50,1/16/2026 13:39:50,981,20,953.15,active,Serbia
3982,982,7/28/2026,8:55:14,7/28/2026 8:55:14,982,9,150.92,on hold,Russia
3983,983,5/7/2026,16:26:54,5/7/2026 16:26:54,983,6,546.0,in progress,Russia
3984,984,11/18/2025,19:04:15,11/18/2025 19:04:15,984,13,621.8,,Portugal
3985,985,2/16/2026,16:35:35,2/16/2026 16:35:35,985,7,838.57,inactive,Kosovo
3986,,11/7/2025,9:24:50,11/7/2025 9:24:50,986,19,810.55,in progress,Indonesia
3987,987,5/24/2026,20:04:33,5/24/2026 20:04:33,987,3,281.68,inactive,Vietnam
3988,988,1/4/2026,21:14:21,1/4/2026 21:14:21,988,19,90.4,resolved,Israel
3989,989,10/12/2025,7:03:29,10/12/2025 7:03:29,,6,564.53,resolved,Japan
3990,990,7/26/2026,8:01:40,7/26/2026 8:01:40,990,16,227.47,in progress,Malaysia
3991,991,7/23/2026,15:23:57,,991,4,680.16,suspended,Indonesia
3992,992,11/20/2025,6:58:55,11/20/2025 6:58:55,,,275.47,resolved,United States
3993,993,11/10/2025,19:38:26,11/10/2025 19:38:26,993,,381.79,resolved,Russia
3994,994,1/17/2026,2:22:16,1/17/2026 2:22:16,994,10,675.92,active,Greece
,995,11/27/2025,10:19:06,11/27/2025 10:19:06,995,7,845.08,resolved,China
3996,996,6/3/2026,6:28:33,6/3/2026 6:28:33,996,8,784.87,on hold,Indonesia
3997,997,4/3/2026,5:21:12,4/3/2026 5:21:12,997,20,442.09,in progress,Indonesia
3998,998,11/15/2025,13:31:25,11/15/2025 13:31:25,998,2,920.69,in progress,China
3999,999,11/14/2025,22:18:29,11/14/2025 22:18:29,999,13,61.43,cancelled,France
4000,1000,7/4/2026,6:12:59,7/4/2026 6:12:59,1000,,203.08,pending,Indonesia
